name,course,year,season,average_rating,num_reviews,average_gpa,num_students
Allan Wigfield,EDHD413,2013,spring,5.0,1.0,3.182926829268293,41.0
Allan Wigfield,EDHD413,2015,spring,5.0,1.0,,
Allan Yashinski,MATH240,2018,fall,5.0,1.0,2.5280701754385957,228.0
Allan Yashinski,MATH240,2019,fall,4.5,2.0,2.8000000000000003,226.0
Allan Yashinski,MATH240,2019,spring,5.0,1.0,2.717518248175183,274.0
Allan Yashinski,MATH240,2020,fall,5.0,2.0,3.304608294930875,217.0
Allan Yashinski,MATH240,2021,fall,4.571428571428571,7.0,2.7262672811059905,217.0
Allan Yashinski,MATH240,2021,spring,5.0,2.0,,
Allan Yashinski,MATH240,2021,winter,5.0,4.0,,
Allan Yashinski,MATH240,2022,fall,5.0,1.0,,
Allan Yashinski,MATH240,2022,spring,5.0,2.0,,
Allan Yashinski,MATH241H,2021,fall,3.0,2.0,2.845833333333333,24.0
Allan Yashinski,MATH241H,2022,fall,5.0,4.0,3.569230769230769,26.0
Allan Yashinski,MATH241H,2022,spring,3.0,1.0,2.9111111111111105,18.0
Allan Yashinski,MATH401,2022,spring,5.0,2.0,3.0727272727272728,33.0
Allan Yashinski,MATH402,2019,spring,5.0,1.0,3.0413793103448277,29.0
Allan Yashinski,MATH403,2020,fall,5.0,1.0,2.844,25.0
Allan Yashinski,MATH403,2021,winter,5.0,1.0,,
Allan Yashinski,MATH405,2020,summer,4.0,1.0,,
Allan Yashinski,MATH461,2017,fall,4.0,1.0,2.9278571428571425,280.0
Allan Yashinski,MATH461,2021,spring,3.3333333333333335,3.0,3.2029126213592236,103.0
Allan Yashinski,MATH461,2022,fall,5.0,1.0,3.025,24.0
Allan Yashinski,MATH461,2022,spring,5.0,1.0,2.8485714285714283,105.0
Allan Yashinski,MATH461,2023,spring,5.0,1.0,,
Allen Davis,ENCE215,2008,fall,3.0,1.0,,
Allen Davis,ENCE412,2021,spring,3.0,1.0,3.344444444444444,18.0
Allen Eney,GEOG202,2008,spring,3.0,2.0,,
Allen Eney,GEOG312,2011,spring,3.0,1.0,,
Allen Eney,GEOG330,2008,fall,5.0,1.0,,
Allen Schick,PUAF620,2009,spring,2.0,1.0,,
Allen Stairs,PHIL201,2020,fall,3.0,1.0,3.223076923076923,78.0
Allen Stairs,PHIL201,2021,spring,5.0,1.0,,
Allen Stairs,PHIL201,2022,fall,1.0,2.0,3.4793103448275864,29.0
Allen Stairs,PHIL209I,2015,fall,2.0,1.0,3.0696629213483138,89.0
Allen Stairs,PHIL209I,2018,fall,1.0,1.0,3.0609756097560976,82.0
Allen Stairs,PHIL209I,2018,spring,1.0,1.0,,
Allen Stairs,PHIL236,2012,spring,3.0,1.0,2.6281690140845075,71.0
Allen Stairs,PHIL354,2008,summer,5.0,1.0,,
Allen Stairs,PHIL354,2014,spring,5.0,1.0,2.9785714285714286,14.0
Allen Winkelmann,ENAE362,2009,fall,3.0,1.0,,
Allen Winkelmann,ENAE362,2010,fall,4.0,1.0,,
Allen Winkelmann,ENAE362,2015,winter,4.0,1.0,,
Allen Winkelmann,ENAE362,2016,fall,1.0,1.0,2.753448275862069,116.0
Allen Winkelmann,ENAE362,2018,winter,1.0,1.0,,
Allen Winkelmann,ENAE362,2021,fall,3.0,2.0,3.6534591194968553,159.0
Allen Winkelmann,ENAE464,2008,summer,1.0,1.0,,
Allen Winkelmann,ENAE464,2012,summer,5.0,1.0,,
Allison Berland,GVPT459D,2023,spring,5.0,1.0,,
Allison Chatham,CMSC131,2018,spring,5.0,1.0,,
Allison Chatham,COMM107,2019,summer,5.0,1.0,,
Allison Chatham,COMM107,2019,winter,5.0,1.0,,
Allison Tjaden,LARC151,2018,fall,4.0,2.0,3.5875816993464045,153.0
Allison Tjaden,LARC151,2019,winter,5.0,1.0,,
Allynn Powell,EDCP108C,2022,fall,5.0,2.0,3.627272727272728,11.0
Alvin Yew,BIOE437,2019,fall,1.0,1.0,3.5026315789473683,38.0
Alyson Farzad,COMM324,2020,summer,5.0,1.0,,
Alyssa Orlando,UNIV100,2022,fall,5.0,2.0,,
Amador Jomuad,MATH113,2020,fall,1.0,2.0,2.825,36.0
Amador Jomuad,MATH113,2021,fall,1.0,2.0,2.1409090909090907,44.0
Amador Jomuad,MATH113,2022,winter,1.0,1.0,,
Amanda Allen,ENGL101,2019,fall,5.0,1.0,3.078666666666667,75.0
Amanda Allen,ENGL101,2020,spring,5.0,1.0,3.388372093023256,43.0
Amanda Allen,ENGL101,2021,fall,4.25,4.0,3.1266666666666665,75.0
Amanda Allen,ENGL101,2021,spring,5.0,1.0,3.5062500000000005,32.0
Amanda Allen,ENGL101,2022,fall,4.0,1.0,,
Amanda Allen,ENGL101,2022,spring,4.0,1.0,3.13859649122807,57.0
Amanda Allen,ENGL101,2023,winter,2.0,1.0,,
Amanda Baker,UNIV100,2018,fall,1.0,1.0,3.075,20.0
Amanda Berger,FMSC332,2009,fall,5.0,1.0,,
Amanda Berger,FMSC332,2010,fall,4.5,2.0,,
Amanda Chen,ARTH303,2022,winter,5.0,1.0,,
Amanda Chicoli,NEUR305,2021,fall,5.0,1.0,3.53469387755102,49.0
Amanda Chicoli,NEUR305,2021,winter,5.0,1.0,,
Amanda Chicoli,NEUR305,2022,fall,4.333333333333333,3.0,3.5828125,64.0
Amanda Chicoli,NEUR305,2022,spring,5.0,2.0,3.4389830508474573,59.0
Amanda Chicoli,NEUR305,2023,spring,5.0,1.0,,
Amanda Chicoli,PSYC207,2022,spring,3.0,1.0,3.4782608695652173,46.0
Amanda Chicoli,PSYC300,2022,fall,2.0,1.0,3.382758620689655,29.0
Amanda Chicoli,PSYC302,2021,fall,2.0,4.0,3.4791666666666665,48.0
Amanda Chicoli,PSYC302,2022,fall,4.0,1.0,3.316666666666667,42.0
Amanda Chicoli,PSYC489R,2022,spring,3.5,2.0,3.4437499999999996,48.0
Amanda Chicoli,PSYC489R,2022,winter,5.0,1.0,,
Amanda Hall,GEOG201,2020,fall,5.0,1.0,3.8995867768595045,242.0
Amanda Hall,GEOG201,2021,fall,5.0,4.0,3.8669456066945607,239.0
Amanda Hall,GEOG211,2021,fall,5.0,1.0,3.77142857142857,84.0
Amanda Schech,CHEM131,2019,fall,2.0,3.0,2.626066350710901,211.0
Amanda Schech,CHEM131,2020,spring,4.0,3.0,3.0598130841121494,107.0
Amanda Schech,CHEM131,2020,summer,1.0,1.0,,
Amanda Schech,CHEM131,2021,fall,4.75,4.0,2.771929824561404,228.0
Amanda Schech,CHEM131,2021,spring,1.5,2.0,2.7140939597315437,149.0
Amanda Schech,CHEM131,2022,spring,2.0,1.0,2.742222222222222,225.0
Amanda Schech,CHEM131,2022,winter,5.0,1.0,,
Amanda Schech,CHEM131,2023,spring,4.0,1.0,,
Amanda Schech,CHEM131S,2022,winter,5.0,1.0,,
Amanda Schech,CHEM135,2022,fall,4.5,4.0,2.6783783783783783,37.0
Amanda Schech,CHEM135,2023,spring,5.0,1.0,,
Amanda Schech,CHEM135,2023,winter,2.0,1.0,,
Amanda Schech,CHEM272,2017,fall,1.0,1.0,2.723896103896104,385.0
Amanda Schech,CHEM272,2018,fall,5.0,1.0,2.9123853211009183,436.0
Amanda Schech,CHEM272,2020,fall,3.0,1.0,2.9714285714285715,420.0
Amanda Schech,CHEM272,2021,fall,4.333333333333333,3.0,3.063427109974425,391.0
Amanda Schech,CHEM272,2021,spring,4.666666666666667,6.0,3.29736211031175,417.0
Amanda Schech,CHEM272,2022,fall,4.0,1.0,3.296551724137931,29.0
Amanda Schech,CHEM272,2022,spring,4.0,2.0,3.2447727272727276,440.0
Amanda Schech,CHEM272,2023,spring,5.0,2.0,,
Amanda Souna,CHEM483,2021,fall,3.0,3.0,3.1928571428571435,42.0
Amanda Souna,CHEM483,2021,spring,5.0,1.0,3.2439024390243905,41.0
Amanda Souna,CHEM483,2022,fall,5.0,1.0,3.1500000000000004,18.0
Amanda Souna,CHEM483,2022,spring,2.0,1.0,3.1883720930232555,43.0
Amanda Souna,CHEM484,2022,spring,5.0,1.0,3.1538461538461533,26.0
Amandeep Chanda,MATH120,2022,fall,5.0,1.0,,
Amara Channell Doig,HLTH264,2019,fall,5.0,1.0,3.551282051282052,39.0
Amara Channell Doig,HLTH264,2023,winter,5.0,1.0,,
Amber Daniels,DANC138A,2022,fall,5.0,1.0,3.7333333333333334,15.0
Amber Daniels,DANC200,2023,spring,1.0,1.0,,
Amber Daniels,THET251,2022,summer,5.0,1.0,,
Amber Moore,JOUR130,2019,fall,5.0,1.0,3.8285714285714283,21.0
Amber Moore,JOUR130,2021,fall,5.0,2.0,3.789473684210526,19.0
Amber Moore,JOUR130,2022,fall,4.5,2.0,3.5743589743589745,39.0
Amber Moore,JOUR130,2022,spring,5.0,1.0,,
Amber Pasha,EDCP230,2023,winter,5.0,1.0,,
Amde Amde,ENCE453,2010,spring,3.0,1.0,,
Amde Amde,ENCE454,2012,fall,3.0,1.0,3.4597701149425286,87.0
Amelia Branigan,SOCY100,2020,fall,5.0,3.0,3.642105263157895,114.0
Amelia Branigan,SOCY100,2020,spring,5.0,1.0,3.7885714285714287,105.0
Amelia Branigan,SOCY100,2021,fall,5.0,2.0,3.6395121951219513,205.0
Amelia Branigan,SOCY100,2023,winter,5.0,1.0,,
Amelia Meli,GVPT170,2022,winter,5.0,1.0,,
Amin Gholampour,MATH140,2019,spring,4.75,4.0,2.490454545454545,220.0
Amin Gholampour,MATH141,2021,fall,5.0,2.0,2.745631067961165,103.0
Amin Gholampour,MATH141,2022,fall,4.5,14.0,2.4107142857142856,28.0
Amin Gholampour,MATH141,2022,spring,4.0,1.0,,
Amin Gholampour,MATH141,2023,winter,3.0,2.0,,
Amin Gholampour,MATH403,2020,fall,4.0,1.0,,
Amin Gholampour,MATH403,2021,spring,3.0,1.0,3.3631578947368426,19.0
Amin Gholampour,MATH403,2022,fall,3.0,1.0,,
Amin Gholampour,MATH403,2022,spring,5.0,2.0,3.0681818181818183,22.0
Amin Gholampour,MATH461,2020,spring,5.0,1.0,,
Amin Gholampour,MATH462,2019,spring,5.0,1.0,,
Amir Riaz,ENME331,2018,fall,1.0,1.0,2.7150000000000003,60.0
Amir Riaz,ENME331,2021,fall,3.0,2.0,2.9431372549019597,102.0
Amir Riaz,ENME331,2022,spring,4.0,1.0,2.725,12.0
Amir Riaz,ENME331,2022,winter,3.0,1.0,,
Amir Riaz,ENME332,2021,fall,2.0,1.0,3.105813953488372,86.0
Amir Riaz,ENME332,2022,fall,4.0,2.0,,
Amir Riaz,ENME332,2022,winter,2.0,1.0,,
Amir Riaz,ENME332,2023,spring,1.0,1.0,,
Amir Sapkota,MIEH400,2020,fall,5.0,1.0,3.335507246376811,138.0
Amir Sapkota,MIEH400,2021,fall,2.5,2.0,3.179020979020979,143.0
Amir Sapkota,MIEH400,2022,spring,2.0,2.0,2.986178861788618,123.0
Amira Lundy-Harris,LGBT200,2022,spring,5.0,1.0,3.7413793103448274,29.0
Amira Lundy-Harris,WMST250,2020,spring,5.0,2.0,4.0,22.0
Amna Kirmani,BMGT454,2023,spring,4.0,1.0,,
Amol Deshpande,CMSC424,2012,summer,5.0,1.0,,
Amol Deshpande,CMSC424,2018,winter,5.0,1.0,,
Amol Deshpande,CMSC424,2020,fall,2.0,6.0,3.3,160.0
Amol Deshpande,CMSC424,2020,spring,4.0,1.0,3.5185185185185186,54.0
Amol Deshpande,CMSC424,2021,fall,2.5714285714285716,7.0,3.0400990099009895,202.0
Amol Deshpande,CMSC424,2021,spring,2.0,1.0,,
Amol Deshpande,CMSC424,2021,winter,4.0,1.0,,
Amol Deshpande,CMSC424,2022,fall,2.8333333333333335,6.0,2.843956043956044,91.0
Amol Deshpande,CMSC424,2022,winter,4.0,2.0,,
Amol Deshpande,CMSC424,2023,winter,2.0,1.0,,
Amol Deshpande,CMSC724,2007,fall,5.0,1.0,,
Amol Deshpande,CMSC724,2011,spring,5.0,1.0,,
Amr Baz,ENES221,2013,fall,5.0,1.0,2.82962962962963,54.0
Amr Baz,ENME361,2019,spring,5.0,1.0,3.3949152542372882,118.0
Amr Baz,ENME361,2019,summer,5.0,1.0,,
Amr Baz,ENME361,2020,fall,5.0,1.0,,
Amr Baz,ENME462,2011,fall,5.0,1.0,,
Amr Baz,ENME462,2012,winter,5.0,1.0,,
Amr Baz,ENME462,2020,fall,5.0,1.0,3.966666666666667,120.0
Amr Baz,ENME462,2021,spring,5.0,1.0,,
Amr Baz,ENME462,2022,fall,5.0,1.0,3.7410714285714293,56.0
Amr Baz,ENME462,2022,spring,5.0,3.0,3.7813559322033896,59.0
Amr Baz,ENME662,2023,winter,5.0,1.0,,
Amr Baz,ENME664,2011,spring,5.0,1.0,,
Amro Hassanein,ENST415,2021,fall,3.0,1.0,3.6578947368421053,19.0
Amro Hassanein,ENST415,2022,fall,5.0,1.0,3.714285714285715,14.0
Amro Hassanein,ENST415,2022,winter,4.0,1.0,,
Amy Brown,HONR228G,2018,winter,3.0,1.0,,
Amy Burk,ANSC232,2013,spring,5.0,1.0,3.288888888888889,27.0
Amy Burk,ANSC232,2020,spring,5.0,1.0,,
Amy Fisher,INAG110,2021,fall,5.0,2.0,3.7161290322580642,93.0
Amy Fisher,INAG110,2021,spring,5.0,1.0,3.926966292134832,89.0
Amy Fisher,INAG110,2022,fall,5.0,3.0,3.844642857142858,112.0
Amy Fisher,INAG110,2022,spring,5.0,3.0,3.8688888888888893,90.0
Amy Fisher,INAG110,2023,winter,5.0,1.0,,
Amy Karlsson,CHBE497,2020,fall,5.0,1.0,3.5555555555555554,9.0
Amy Karlsson,ENES100,2022,fall,5.0,1.0,3.64,35.0
Amy Lewin,FMSC332,2018,fall,2.0,1.0,3.1577235772357723,123.0
Amy Lewin,FMSC332,2019,spring,5.0,1.0,3.070689655172414,116.0
Amy Lewin,FMSC332,2020,fall,5.0,1.0,3.6545454545454543,121.0
Amy Lewin,FMSC332,2022,summer,5.0,1.0,,
Amy Morgan,FMSC330,2021,fall,5.0,1.0,3.6099999999999994,60.0
Amy Morgan,FMSC330,2022,spring,5.0,1.0,,
Amy Morgan,FMSC330,2022,winter,5.0,1.0,,
Amy Morgan,FMSC340,2022,fall,5.0,1.0,3.570588235294118,34.0
Amy Mullin,CHEM131,2010,fall,1.75,4.0,,
Amy Mullin,CHEM131,2011,spring,1.0,1.0,,
Amy Mullin,CHEM146,2011,fall,1.3333333333333333,3.0,,
Amy Mullin,CHEM146,2012,winter,1.0,1.0,,
Amy Mullin,CHEM276,2012,spring,4.0,1.0,3.345833333333333,24.0
Ana Acedo Garcia,SPAN301,2009,spring,4.0,1.0,,
Ana Acedo Garcia,SPAN301,2012,winter,4.0,1.0,,
Ana Acedo Garcia,SPAN301,2019,fall,5.0,1.0,3.7941176470588234,17.0
Ana Acedo Garcia,SPAN301,2019,spring,5.0,1.0,3.4946428571428574,56.0
Ana Acedo Garcia,SPAN301,2020,fall,4.0,1.0,3.6586206896551725,29.0
Ana Acedo Garcia,SPAN301,2021,winter,5.0,2.0,,
Ana Acedo Garcia,SPAN301,2022,fall,5.0,1.0,3.08695652173913,23.0
Ana Acedo Garcia,SPAN301,2022,spring,5.0,1.0,3.320689655172414,29.0
Ana Acedo Garcia,SPAN302,2009,spring,4.0,2.0,,
Ana Acedo Garcia,SPAN302,2011,spring,4.0,1.0,,
Ana Acedo Garcia,SPAN302,2012,spring,4.0,1.0,3.76,35.0
Ana Acedo Garcia,SPAN311,2007,fall,4.0,2.0,,
Ana Acedo Garcia,SPAN311,2020,spring,5.0,1.0,3.9137931034482754,29.0
Ana Acedo Garcia,SPAN311,2021,fall,5.0,1.0,3.8444444444444446,18.0
Ana Acedo Garcia,SPAN311,2022,summer,4.0,1.0,,
Ana Claudia Dos Santos Sao Bernardo,SPAN301,2019,fall,5.0,1.0,3.6125,16.0
Ana Navarro Cebrian,NEUR200,2022,fall,3.0,2.0,3.428350515463918,194.0
Ana Navarro Cebrian,NEUR200,2022,winter,5.0,1.0,,
Ana Navarro Cebrian,NEUR200,2023,spring,4.0,4.0,,
Ana Navarro Cebrian,PSYC404,2021,fall,5.0,1.0,3.5780487804878054,41.0
Ana Rodriguez,SPAN363,2008,fall,2.0,1.0,,
Ana Rodriguez,SPAN374,2022,fall,2.0,1.0,3.4799999999999995,5.0
Ana Rodriguez,SPAN408I,2014,spring,2.0,1.0,3.452,25.0
Ana Rodriguez,SPAN408W,2021,summer,2.0,1.0,,
Ana Rodriguez,USLT201,2008,fall,5.0,1.0,,
Ana Rodriguez,USLT201,2010,winter,5.0,1.0,,
Ana Rodriguez,USLT201,2012,winter,2.0,1.0,,
Ana Rodriguez,USLT202,2010,summer,4.0,1.0,,
Ana Sanchez-Rivera,GEOG211,2018,fall,5.0,1.0,3.7135135135135138,74.0
Anahi Espindola,BSCI103,2020,spring,3.5,2.0,,
Anahi Espindola,BSCI103,2022,spring,5.0,1.0,3.531914893617021,94.0
Anand Anandalingam,BMGT207,2021,summer,4.0,1.0,,
Anat Szendro Sevilla,HDCC208F,2023,winter,5.0,1.0,,
Andre Tits,ENEE322,2012,spring,4.0,1.0,2.2363636363636363,44.0
Andre Tits,ENEE322H,2011,spring,4.0,1.0,,
Andre Tits,ENEE322H,2014,winter,5.0,2.0,,
Andre Tits,ENEE460,2013,spring,5.0,1.0,,
Andre Tits,ENEE460,2021,fall,2.0,1.0,2.223809523809524,21.0
Andre Tits,ENEE460,2022,fall,4.0,1.0,2.838461538461538,13.0
Andrea Chronis-Tuscano,PSYC330,2022,fall,3.0,1.0,3.33939393939394,99.0
Andrea Frisch,FREN301,2013,spring,1.0,1.0,,
Andrea Frisch,FREN352,2008,spring,3.0,1.0,,
Andrea Frisch,FREN352,2021,spring,5.0,1.0,3.907142857142857,14.0
Andrea Knowles,AMST298Q,2022,spring,5.0,1.0,,
Andrea Knowles,CMLT275,2022,fall,5.0,1.0,3.9133333333333336,30.0
Andrea Liberto,KNES120A,2022,fall,5.0,1.0,3.7766666666666664,30.0
Andrea Liberto,KNES161C,2023,winter,5.0,1.0,,
Andrea Liberto,KNES200,2022,fall,5.0,1.0,3.8517241379310345,58.0
Andrea Liberto,KNES200,2022,spring,5.0,1.0,3.7468354430379747,79.0
Andrea Lopez,ANTH210,2018,summer,5.0,1.0,,
Andrea Lopez,ANTH210,2022,fall,5.0,1.0,3.694736842105263,19.0
Andrea Lopez,ANTH412,2021,fall,5.0,1.0,3.739130434782609,23.0
Andrea Zukowski,HONR218L,2007,fall,1.5,2.0,,
Andrea Zukowski,HONR218L,2018,fall,5.0,1.0,3.888888888888889,18.0
Andrei Vedernikov,CHEM131,2007,fall,2.75,4.0,,
Andrei Vedernikov,CHEM131,2008,fall,3.25,4.0,,
Andrei Vedernikov,CHEM131,2009,fall,3.75,4.0,,
Andrei Vedernikov,CHEM131,2009,spring,3.0,1.0,,
Andrei Vedernikov,CHEM131,2009,summer,4.0,1.0,,
Andrei Vedernikov,CHEM131,2010,spring,3.5,2.0,,
Andrei Vedernikov,CHEM131,2010,summer,4.5,2.0,,
Andrei Vedernikov,CHEM131,2010,winter,4.0,1.0,,
Andrei Vedernikov,CHEM131S,2008,fall,5.0,1.0,,
Andrei Vedernikov,CHEM135,2010,fall,1.5,2.0,,
Andrei Vedernikov,CHEM135,2011,fall,5.0,2.0,,
Andrei Vedernikov,CHEM135,2011,spring,2.5,2.0,,
Andrei Vedernikov,CHEM135,2012,fall,4.0,2.0,2.67912457912458,297.0
Andrei Vedernikov,CHEM135,2012,winter,3.0,1.0,,
Andrei Vedernikov,CHEM135,2013,spring,3.0,1.0,,
Andrei Vedernikov,CHEM135,2015,winter,5.0,1.0,,
Andrei Vedernikov,CHEM146,2021,fall,3.0,1.0,,
Andrei Vedernikov,CHEM146,2022,spring,2.0,1.0,,
Andrei Vedernikov,CHEM146,2022,winter,3.0,1.0,,
Andrei Vedernikov,CHEM271,2022,fall,1.3333333333333333,3.0,3.1590909090909096,22.0
Andrei Vedernikov,CHEM271,2023,winter,3.0,1.0,,
Andrei Vedernikov,CHEM401,2012,summer,4.0,1.0,,
Andrei Vedernikov,CHEM401,2013,summer,5.0,1.0,,
Andrej Rasevic,CMSC389N,2021,summer,5.0,1.0,,
Andres De Los Reyes,PSYC436,2022,fall,5.0,1.0,3.7591549295774653,71.0
Andrew Becnel,ENAE283,2018,fall,4.0,1.0,3.5204545454545464,44.0
Andrew Becnel,ENAE283,2020,fall,4.0,1.0,3.4178571428571436,56.0
Andrew Becnel,ENAE654,2020,summer,1.0,1.0,,
Andrew Childs,CMSC451,2018,spring,4.666666666666667,3.0,3.0788461538461536,104.0
Andrew Childs,CMSC451,2019,fall,4.833333333333333,6.0,3.012021857923497,183.0
Andrew Childs,CMSC451,2019,summer,3.0,1.0,,
Andrew Childs,CMSC451,2020,fall,5.0,2.0,3.0131944444444447,144.0
Andrew Childs,CMSC451,2021,fall,5.0,1.0,,
Andrew Childs,CMSC451,2021,winter,5.0,1.0,,
Andrew Childs,CMSC451,2022,spring,5.0,2.0,2.938679245283019,106.0
Andrew Childs,CMSC451,2023,spring,3.0,1.0,,
Andrew Cissna,TDPS358T,2022,spring,5.0,1.0,3.5285714285714285,7.0
Andrew Delfino,ENGL393,2020,fall,5.0,2.0,3.9333333333333336,57.0
Andrew Delfino,ENGL393,2020,spring,5.0,1.0,,
Andrew Delfino,ENGL393,2022,fall,5.0,2.0,3.9620689655172416,58.0
Andrew Ferguson,ENGL378E,2019,fall,5.0,1.0,3.747826086956522,23.0
Andrew Fyfe,PHIL140,2018,fall,5.0,1.0,,
Andrew Fyfe,PHIL140,2020,fall,4.0,1.0,3.390721649484536,97.0
Andrew Fyfe,PHIL140,2021,fall,5.0,1.0,3.196739130434782,92.0
Andrew Fyfe,PHIL140,2021,spring,4.0,1.0,,
Andrew Fyfe,PHIL140,2022,fall,4.0,2.0,3.1866666666666665,30.0
Andrew Fyfe,PHIL140,2022,spring,3.0,4.0,3.191034482758621,145.0
Andrew Fyfe,PHIL140,2022,summer,1.0,1.0,,
Andrew Fyfe,PHIL140,2023,spring,5.0,1.0,,
Andrew Fyfe,PHIL140,2023,winter,5.0,1.0,,
Andrew Fyfe,PHIL282,2023,spring,5.0,1.0,,
Andrew Ginsberg,KNES161N,2023,winter,5.0,1.0,,
Andrew Ginsberg,KNES201,2021,summer,5.0,1.0,,
Andrew Harris,ASTR288I,2023,winter,3.0,1.0,,
Andrew Harris,ASTR340,2009,fall,5.0,1.0,,
Andrew Harris,ASTR340,2009,spring,5.0,1.0,,
Andrew Harris,ASTR410,2016,spring,1.0,1.0,2.161538461538462,13.0
Andrew Howard,ENGL101,2021,fall,5.0,2.0,3.836842105263158,38.0
Andrew Howard,ENGL101,2022,fall,5.0,1.0,3.692857142857143,56.0
Andrew Howard,ENGL101,2023,spring,5.0,1.0,,
Andrew Schonebaum,SLLC286,2018,fall,5.0,1.0,,
Andrew Schonebaum,SLLC286,2018,spring,5.0,1.0,3.535593220338983,59.0
Andrew Schonebaum,SLLC286,2020,fall,5.0,4.0,3.7800000000000002,60.0
Andrew Schonebaum,SLLC286,2020,spring,5.0,1.0,3.809375,32.0
Andrew Schonebaum,SLLC286,2021,winter,5.0,2.0,,
Andrew Schonebaum,SLLC286,2022,fall,5.0,1.0,3.846551724137931,58.0
Andrew Schonebaum,SLLC286,2022,spring,5.0,1.0,3.7375,56.0
Andrew Schonebaum,SLLC286,2022,winter,5.0,1.0,,
Andrew Schonebaum,SLLC286,2023,spring,5.0,1.0,,
Andrew Schonebaum,SLLC286,2023,winter,5.0,1.0,,
Andrew Sweeting,ECON460,2021,fall,2.3333333333333335,3.0,3.054285714285714,35.0
Andrew Wolvin,COMM470,2014,fall,5.0,1.0,3.6342857142857143,35.0
Andris Skuja,PHYS103,2019,fall,4.0,1.0,3.753787878787879,132.0
Andris Skuja,PHYS103,2022,fall,4.0,1.0,3.8333333333333335,108.0
Andris Skuja,PHYS161,2013,spring,1.0,7.0,2.8122377622377623,286.0
Andris Skuja,PHYS161,2013,summer,1.0,1.0,,
Andris Skuja,PHYS260,2020,fall,1.0,1.0,3.0188235294117645,85.0
Andris Skuja,PHYS260,2021,summer,1.0,1.0,,
Andris Skuja,PHYS260,2022,fall,1.0,1.0,2.4529411764705884,17.0
Andris Skuja,PHYS260,2022,spring,1.5,2.0,2.732692307692308,52.0
Andris Skuja,PHYS260,2023,spring,1.0,1.0,,
Andy Yeh,AAST233,2019,spring,3.0,1.0,3.496551724137931,29.0
Andy Yeh,ENGL101,2022,spring,1.5,4.0,2.997222222222222,36.0
Andy Yeh,ENGL101H,2018,fall,5.0,1.0,3.6789473684210527,19.0
Angela Black,ANSC204,2020,fall,5.0,1.0,3.374698795180723,83.0
Angela Black,ANSC204,2021,fall,4.0,1.0,3.115789473684211,76.0
Angela Black,ANSC204,2022,fall,5.0,1.0,3.0031746031746027,63.0
Angela Black,ANSC211,2008,fall,5.0,1.0,,
Angela Black,ANSC211,2009,fall,5.0,1.0,,
Angela Black,ANSC211,2010,fall,3.0,1.0,,
Angela Black,ANSC211,2015,winter,5.0,1.0,,
Angela Black,ANSC211,2018,winter,5.0,1.0,,
Angela Black,ANSC260,2014,spring,5.0,1.0,3.69,20.0
Angela Black,ANSC260,2016,spring,5.0,1.0,3.9055555555555554,18.0
Angela Jones,BIOE120,2019,fall,4.0,1.0,2.9718181818181817,110.0
Angela Jones,BIOE120,2020,fall,3.0,3.0,3.152941176470588,85.0
Angela Jones,BIOE120,2020,spring,1.0,1.0,3.4321428571428574,28.0
Angela Jones,BIOE121,2020,fall,3.5,2.0,3.734285714285715,35.0
Angela Jones,BIOE372,2022,spring,5.0,1.0,,
Angela Jones,BIOE658M,2022,winter,5.0,1.0,,
Angelica Alonso,EDHD402,2022,winter,3.0,1.0,,
Anil Gupta,ENES100,2014,spring,5.0,1.0,,
Anil Gupta,ENME489W,2012,winter,3.0,1.0,,
Anisha Singh,EDHD306,2020,winter,5.0,1.0,,
Anisha Singh,EDHD460,2019,fall,4.0,1.0,3.6394736842105266,38.0
Anita Sanyal,EDCI411,2011,winter,5.0,1.0,,
Anita Sanyal,TLPL101,2019,fall,5.0,1.0,3.90952380952381,21.0
Anita Seate,COMM382,2018,winter,4.0,1.0,,
Anjali Sheth,EDCP210,2022,fall,5.0,2.0,3.7666666666666666,18.0
Ankur Srivastava,ENEE244,2009,spring,4.0,1.0,,
Ankur Srivastava,ENEE350,2007,fall,4.0,1.0,,
Ankur Srivastava,ENEE350,2008,fall,5.0,1.0,,
Ankur Srivastava,ENEE350,2011,fall,5.0,1.0,,
Ankur Srivastava,ENEE350,2019,summer,5.0,1.0,,
Ankur Srivastava,ENEE350H,2010,fall,4.0,1.0,,
Ankur Srivastava,ENEE350H,2012,fall,5.0,1.0,3.2583333333333333,24.0
Ankur Srivastava,ENEE350H,2014,winter,4.0,2.0,,
Ankur Srivastava,ENEE350H,2016,fall,5.0,1.0,3.3499999999999996,8.0
Ankur Srivastava,ENEE641,2009,fall,1.0,1.0,,
Ann Battle,EDHD413,2010,winter,5.0,1.0,,
Ann Battle,EDHD413,2011,fall,5.0,1.0,,
Ann Mason,ENGL393,2010,spring,5.0,1.0,,
Ann Mason,ENGL393,2012,fall,5.0,1.0,,
Ann Mason,ENGL393,2022,fall,4.0,1.0,3.2389610389610386,77.0
Ann Mason,ENGL398V,2011,spring,5.0,1.0,,
Ann Mason,ENGL398V,2013,fall,5.0,1.0,3.0603773584905665,53.0
Ann Smith,BSCI223,2008,fall,4.0,1.0,,
Ann Smith,BSCI223,2009,spring,4.0,1.0,,
Ann Smith,BSCI223,2010,fall,4.5,2.0,,
Ann Smith,BSCI348A,2009,fall,4.0,1.0,,
Anna Alberini,AREC382,2009,summer,5.0,1.0,,
