name,course,slug,average_rating,num_ratings
BRANDON ALEXANDER,MATH241,alexander_brandon,5.0,1.0
BRANDON DONAHUE,ARTT320,donahue_brandon,5.0,1.0
BRANDON JOHNSON,MATH141,johnson_brandon,5.0,1.0
BRANDON WALLACE,KNES293,wallace_brandon,5.0,3.0
BRANTLEY HALL,BSCI411,hall_brantley,5.0,1.0
BRENT BARBEE,ENAE404,barbee,5.0,2.0
BRENT GOLDFARB,BMGT461N,goldfarb,1.0,1.0
BRENT SOLOMON,BMGT313,solomon_brent,1.5,2.0
BRENT SOLOMON,BMGT313F,solomon_brent,3.0,4.0
BRETT LACEY,CCJS105,lacey_brett,4.0,1.0
BRETT LACEY,CCJS345,lacey_brett,5.0,1.0
BRETT LACEY,CCJS352,lacey_brett,5.0,3.0
BRETT LACEY,CCJS451,lacey_brett,5.0,2.0
BRETTON KENT,HLSC207,kent,1.6666666666666667,3.0
BRETTON KENT,BSCI392,kent,5.0,2.0
BRETTON KENT,BSCI207,kent,3.8,15.0
BRETTON KENT,BSCI393,kent,5.0,1.0
BRI'ANN WRIGHT,MUED155,wright_bri'ann,5.0,2.0
BRIAN BLAIR,BIOE120,blair_brian,4.666666666666667,6.0
BRIAN BLAIR,BIOE121,blair_brian,4.666666666666667,3.0
BRIAN BLAIR,BIOE372,blair_brian,2.25,4.0
BRIAN CONNOR,SOCY100,connor_brian,3.4,5.0
BRIAN CONNOR,SOCY100H,connor_brian,5.0,3.0
BRIAN CONNOR,SOCY105,connor_brian,4.5,2.0
BRIAN DANIELAK,ENES100,danielak,4.6,10.0
BRIAN DANIELAK,ENES100A,danielak,3.8,5.0
BRIAN DANIELAK,ENES221,danielak,2.0,1.0
BRIAN DAVIS,ENGL101,davis_brian,5.0,3.0
BRIAN DAVIS,ENGL245,davis_brian,5.0,1.0
BRIAN DAVIS,ENGL393,davis_brian,5.0,1.0
BRIAN GILMORE,MLAW305,gilmore_brian,5.0,2.0
BRIAN GILMORE,MLAW304,gilmore_brian,5.0,1.0
BRIAN JOHNSON,CCJS200,johnson_brian,4.75,4.0
BRIAN JOHNSON,CCJS498B,johnson_brian,4.0,1.0
BRIAN NELSON,BMGT110S,nelson_brian,2.0,1.0
BRIAN NELSON,BMGT380,nelson_brian,4.5,2.0
BRIAN NELSON,BMGT496,nelson_brian,5.0,1.0
BRIAN RICHARDSON,ENGL346,richardson_brian,5.0,1.0
BRIAN RICHARDSON,ENGL379D,richardson_brian,4.0,1.0
BRIAN RICHARDSON,ENGL457,richardson_brian,3.0,1.0
BRIAN SMITHLING,MATH141,smithling,5.0,1.0
BRIANNE FRIEL,CMLT270,friel,5.0,2.0
BRIANNE FRIEL,ENGL101,friel,5.0,4.0
BRITTANY GINDER,THET110,ginder,5.0,2.0
BRITTANY STARR,ENGL293,starr_brittany,5.0,1.0
BROOKLYNN HITCHENS,CCJS370,hitchens,3.0,1.0
BRUCE GOLDEN,BMGT831,golden_bruce,5.0,1.0
BRUCE GOLDEN,BMGT332,golden_bruce,2.0,3.0
BRUCE GOLDEN,BMGT434,golden_bruce,1.0,2.0
BRUCE JACOB,ENEE350H,jacob,5.0,1.0
BRUCE JACOB,ENES100,jacob,5.0,4.0
BRUCE JAMES,ENSP101,james_bruce,4.666666666666667,15.0
BRUCE JAMES,ENSP400,james_bruce,4.0,1.0
BRYAN EICHHORN,CHEM131,eichhorn,3.9130434782608696,23.0
BRYAN EICHHORN,CHEM146,eichhorn,5.0,1.0
BRYAN EICHHORN,CHEM401,eichhorn,2.0,1.0
BURKHARD SCHULZ,PLSC100,schulz,1.5,2.0
BURT LEETE,BMGT380,leete,4.333333333333333,9.0
BYRN QUIMBY,BSCI410,quimby,2.3333333333333335,6.0
BYRON MARROQUIN,GEOG130,marroquin,5.0,3.0
CAITLIN CHRISTIAN-LAMB,INST201,christian-lamb,5.0,1.0
CAITLIN FOX,BSCI430,fox_caitlin,5.0,1.0
CAITLIN FOX,BSCI201,fox_caitlin,5.0,1.0
CAITLIN FOX,BSCI202,fox_caitlin,1.0,2.0
CAITLIN MARSHALL,THET110,marshall_caitlin,3.0,1.0
CALVERT JONES,GVPT200,jones_calvert,3.25,4.0
CALVERT JONES,GVPT203,jones_calvert,5.0,1.0
CALVERT JONES,GVPT459E,jones_calvert,5.0,1.0
CAMERON BUTLER,EDSP470,butler_cameron,5.0,1.0
CAMERON MOZAFARI,ENGL290,mozafari,5.0,1.0
CAMERON MOZAFARI,ENGL393,mozafari,5.0,1.0
CAMPBELL SCRIBNER,TLPL250,scribner,5.0,1.0
CANDACE TURITTO,GVPT320,turitto,4.5,2.0
CARA PETERS,MATH246,peters_cara,5.0,1.0
CARINA SHI,ENGL394,jiaxing,2.0,1.0
CARL STEPP,JOUR200,stepp_carl,4.0,1.0
CARLOS MACHADO,BSCI370,machado,2.6666666666666665,3.0
CARLOS MACHADO,BSCI476,machado,5.0,1.0
CARMEN BENITO-VESSELS,SPAN408W,benito-vessels,5.0,1.0
CARMEN BENITO-VESSELS,SPAN408V,benito-vessels,5.0,1.0
CARMEN BENITO-VESSELS,SPAN331,benito-vessels,5.0,1.0
CARMEN BENITO-VESSELS,SPAN303,benito-vessels,3.3333333333333335,3.0
CARMEN CANTEMIR-STONE,BSCI330,cantemir-stone,3.8333333333333335,6.0
CARMEN CANTEMIR-STONE,BSCI330H,cantemir-stone,3.5,2.0
CARMEN CANTEMIR-STONE,BSCI433,cantemir-stone,5.0,4.0
CARMEN CANTEMIR-STONE,BSCI441,cantemir-stone,5.0,2.0
CARMEN CANTEMIR-STONE,BSCI451,cantemir-stone,5.0,1.0
CARO WILLIAMS-PIERCE,INST367,williams-pierce_caro,5.0,1.0
CARO WILLIAMS-PIERCE,INST408V,williams-pierce_caro,5.0,1.0
CAROL ESPY-WILSON,ENEE322,espy-wilson,2.6666666666666665,9.0
CAROLE LEE,JOUR200,lee_carole,4.5,2.0
CAROLE LEE,JOUR201,lee_carole,5.0,1.0
CAROLE SEBENICK,PSYC234,sebenick,4.875,8.0
CAROLINA NAPP-AVELLI,MATH212,napp-avelli,5.0,1.0
CAROLINA SAMPO,LACS234,sampo_carolina,3.0,2.0
CAROLINE BOULES,PLCY301,boules,4.0,2.0
CAROLINE ROTHROCK,ENGL272,rothrock,5.0,3.0
CAROLINE ROTHROCK,ENGL101,rothrock,5.0,4.0
CAROLYN FINK,EDSP210,fink,5.0,1.0
CAROLYN FINK,EDSP220,fink,4.0,2.0
CAROLYN FINK,EDSP289I,fink,4.0,1.0
CAROLYN ROBBINS,COMM107,robbins_carolyn,4.2,5.0
CAROLYN ROBBINS,COMM330,robbins_carolyn,5.0,1.0
CARRIE LINDEMAN,INST126,lindeman_carrie,3.888888888888889,9.0
CARTER HALL,PHYS273,hall_carter,5.0,2.0
CARTER HALL,PHYS272,hall_carter,4.0,1.0
CARTER HALL,PHYS401,hall_carter,5.0,2.0
CARTER HALL,PHYS410,hall_carter,5.0,1.0
CASEY CREMINS,STAT100,cremins,1.0,2.0
CASEY CREMINS,STAT400,cremins,2.2857142857142856,14.0
CASEY CREMINS,MATH463,cremins,5.0,1.0
CASEY CREMINS,STAT464,cremins,4.333333333333333,3.0
CASEY CREMINS,STAT410,cremins,5.0,1.0
CASEY CREMINS,MATH462,cremins,4.0,1.0
CASEY CREMINS,MATH246,cremins,3.0,1.0
CASEY CREMINS,MATH241,cremins,4.0,3.0
CASEY CREMINS,MATH135,cremins,3.0,2.0
CASEY CREMINS,MATH131,cremins,3.2857142857142856,7.0
CASEY CREMINS,MATH130,cremins,2.4285714285714284,7.0
CASEY CREMINS,MATH461,cremins,5.0,1.0
CASEY ENOS,PHIL100,enos,3.3333333333333335,3.0
CASEY ENOS,PHIL170,enos,3.0,2.0
CASSANDRA CLAYTON,JOUR360,clayton_cassandra,5.0,1.0
CASSANDRA CLAYTON,JOUR368T,clayton_cassandra,1.0,1.0
CASSIE HARRINGTON,HACS297,harrington_cassie,5.0,1.0
CASSONDRA POPE,COMM107,pope_cassondra,3.3333333333333335,3.0
CASSONDRA POPE,COMM107C,pope_cassondra,4.0,2.0
CATHERINE BAYLY,ENGL393,bayly,5.0,1.0
CATHERINE BAYLY,ENGL391,bayly,5.0,1.0
CATHERINE BAYLY,ENGL101S,bayly,5.0,2.0
CATHERINE HAMEL,ENES232,hamel,5.0,10.0
CATHERINE KUO,BIOE120,kuo_catherine,4.0,1.0
CATHERINE KUO,BIOE447,kuo_catherine,2.0,1.0
CATHERINE MAYBURY,HLTH431,maybury,5.0,1.0
CATHERINE SCHULER,HONR258D,schuler,1.0,2.0
CATHERINE SPIRITO,FIRE120,spirito,5.0,1.0
CATHERINE SPIRITO,FIRE198,spirito,5.0,1.0
CECILIA SHELTON,ENGL612,shelton_cecilia,5.0,1.0
CEIL GOLDBERG,ENGL394,goldberg_ceil,1.875,8.0
CHAD DORAN,INST466,doran,5.0,1.0
CHAD INFANTE,ENGL154,infante,5.0,1.0
CHAN LIN,BSCI353,lin_chan,4.4,5.0
CHANDRASEKHAR THAMIRE,ENME400,thamire,3.8181818181818183,11.0
CHANDRASEKHAR THAMIRE,ENME406,thamire,1.0,1.0
CHANDRASEKHAR THAMIRE,ENME371,thamire,5.0,5.0
CHANDRASEKHAR THAMIRE,ENES232,thamire,5.0,1.0
CHANDRASEKHAR THAMIRE,ENES221,thamire,4.6,5.0
CHANDRASEKHAR THAMIRE,ENES102,thamire,4.333333333333333,3.0
CHANGGUANG DONG,MATH136,dong_changguang,1.0,2.0
CHANGGUANG DONG,MATH410,dong_changguang,2.0,1.0
CHANTEL RODRIGUEZ,HIST289Y,rodriguez_chantel,4.0,4.0
CHANTEL RODRIGUEZ,HIST429I,rodriguez_chantel,3.0,1.0
CHARLES ALFORD,GVPT241,alford,3.8,5.0
CHARLES DELWICHE,BSCI207,delwiche,2.16,25.0
CHARLES DUQUETTE,UMEI007,duquette,3.0,2.0
CHARLES DZIEDZIC,MATH107,dziedzic_charles,5.0,3.0
CHARLES FENSTER,BSCI370,fenster,2.5,10.0
CHARLES GELSO,PSYC353,gelso,4.222222222222222,9.0
CHARLES HULTEN,ECON326,hulten,1.5,4.0
CHARLES HULTEN,ECON454,hulten,2.0,1.0
CHARLES HULTEN,ECON300,hulten,2.0,1.0
CHARLES HULTEN,ECON306,hulten,1.9,10.0
CHARLES LEVERMORE,MATH220,levermore,2.6666666666666665,3.0
CHARLES LEVERMORE,MATH246,levermore,3.533333333333333,30.0
CHARLES LEVERMORE,MATH401,levermore,2.0,1.0
CHARLES LEVERMORE,MATH410,levermore,4.5,4.0
CHARLES LEVERMORE,MATH416,levermore,3.0,1.0
CHARLES LILLEY,HIST319N,lilley,3.0,2.0
CHARLES LILLEY,HIST284,lilley,3.625,8.0
CHARLES MANEKIN,PHIL320,manekin_charles,5.0,1.0
CHARLES SCHWARTZ,ENCE201,schwartz_charles,4.0,5.0
CHARLES SILIO,ENEE140,silio,1.0,1.0
CHARLES SILIO,ENEE244,silio,2.9130434782608696,23.0
CHARLES SILIO,ENEE350,silio,2.75,8.0
CHARLES STANGOR,PSYC221H,stangor,3.0,2.0
CHARLES STANGOR,PSYC221,stangor,2.1379310344827585,29.0
CHARLES STANGOR,PSYC300,stangor,1.75,4.0
CHARLOTTE HEALY,TLPL360,healy_charlotte,5.0,1.0
CHAU-WEN TSENG,CMSC330,tseng,3.5,12.0
CHELSEA MAYS-WILLIAMS,INAG110,mays-williams,4.35,20.0
CHENG LEE,CHEM135,lee_cheng,4.0,2.0
CHENYU MAO,ECON424,mao_chenyu,5.0,1.0
CHENYU YANG,ECON300,yang_chenyu,5.0,1.0
CHERISSE HALL,FIRE120,hall_cherisse,3.0,2.0
CHERYL HOLT,HLTH230,holt,3.75,4.0
CHERYL SPINNER,ENGL101,spinner,3.0,1.0
CHERYL SPINNER,ENGL101H,spinner,4.0,1.0
CHERYL SPINNER,ENGL134,spinner,3.0,2.0
CHIKA ONYENEZI,ENGL272,onyenezi,5.0,1.0
CHILA HIDALGO,SPAN207,hidalgo,5.0,4.0
CHILA HIDALGO,SPAN302,hidalgo,3.5,2.0
CHINYERE OSUJI,AASP398B,osuji_chinyere,1.0,1.0
CHLOE SCHWENKE,PLCY302,schwenke,4.0,1.0
CHRIS JUSTICE,GEOG201,justice,3.75,4.0
CHRISTEN MANDRACCHIA,THET110,mandracchia,5.0,1.0
CHRISTIAN ZICKERT,MATH246H,zickert,3.1666666666666665,6.0
CHRISTIAN ZICKERT,MATH403,zickert,3.0,1.0
CHRISTIAN ZICKERT,MATH404,zickert,2.0,1.0
CHRISTIAN ZICKERT,MATH432,zickert,5.0,1.0
CHRISTIAN ZICKERT,MATH734,zickert,5.0,1.0
CHRISTIANA GUEST,BCHM463,guest_christiana,5.0,1.0
CHRISTIANA GUEST,CHEM131,guest_christiana,3.3333333333333335,9.0
CHRISTIANA GUEST,CHEM132,guest_christiana,1.4074074074074074,27.0
CHRISTIANA GUEST,CHEM132C,guest_christiana,1.2,5.0
CHRISTIANA GUEST,CHEM132S,guest_christiana,1.0,1.0
CHRISTIANA GUEST,CHEM132V,guest_christiana,1.0,5.0
CHRISTINA GETRICH,ANTH264,getrich,5.0,4.0
CHRISTINA GETRICH,ANTH413,getrich,5.0,1.0
CHRISTINA GETRICH,IMMR219C,getrich,5.0,1.0
CHRISTINA HANHARDT,LGBT448C,hanhardt,5.0,1.0
CHRISTINA SHIELDS,HESP311,shields_christina,2.6666666666666665,3.0
CHRISTINE HAKENKAMP,BIOM301,hakenkamp,3.9583333333333335,24.0
CHRISTINE HARTZELL,ENAE601,hartzell,4.0,1.0
CHRISTINE NICKEL,STAT430,nickel,5.0,4.0
CHRISTINE SCHAAF,COMM107B,schaaf,5.0,1.0
CHRISTINE SCHULL,FMSC460,schull,4.0,2.0
CHRISTINE WHITE,MLAW358T,white_christine,4.0,2.0
CHRISTOPHER BONNER,AMST328Y,bonner,5.0,1.0
CHRISTOPHER BONNER,HIST200,bonner,5.0,1.0
CHRISTOPHER CADOU,ENAE311,cadou,3.5,2.0
CHRISTOPHER CADOU,ENAE311H,cadou,3.0,2.0
CHRISTOPHER CADOU,ENES220,cadou,3.0,1.0
CHRISTOPHER CADOU,ENES232,cadou,1.75,4.0
CHRISTOPHER CAPP,BCHM463,capp,5.0,4.0
CHRISTOPHER CAPP,HONR299I,capp,5.0,1.0
CHRISTOPHER CAPP,BCHM461,capp,5.0,1.0
CHRISTOPHER CRANE,ENGL377,crane_christopher,5.0,1.0
CHRISTOPHER DAVIS,ENES100,davis_christopher,5.0,1.0
CHRISTOPHER DAVIS,MATH130,davis_christopher,5.0,1.0
CHRISTOPHER DAVIS,MATH131,davis_christopher,2.0,1.0
CHRISTOPHER HANSON,JOUR300,hanson_christopher,3.0,1.0
CHRISTOPHER HANSON,JOUR456,hanson_christopher,3.0,1.0
CHRISTOPHER JARZYNSKI,CHEM481,jarzynski,4.666666666666667,6.0
CHRISTOPHER LOBB,PHYS273H,lobb,5.0,3.0
CHRISTOPHER LOBB,PHYS401,lobb,5.0,1.0
CHRISTOPHER MALACKANY,SOCY100,malackany_christopher,3.0,1.0
CHRISTOPHER MASCIARI,PHIL220,masciari,4.0,2.0
CHRISTOPHER MASCIARI,PHIL310,masciari,4.0,3.0
CHRISTOPHER METZLER,CMSC426,metzler,4.666666666666667,3.0
CHRISTOPHER MOAKLER,MATH241H,moakler,5.0,1.0
CHRISTOPHER MOAKLER,AMSC460,moakler,5.0,3.0
CHRISTOPHER MONROE,PHYS401,monroe,1.0,1.0
CHRISTOPHER MONROE,PHYS273H,monroe,4.0,1.0
CHRISTOPHER MORRIS,PHIL209J,morris_christopher,2.75,4.0
CHRISTOPHER PALMER,PHYS171,palmer_christopher,2.0,1.0
CHRISTOPHER REYNOLDS,ASTR121,reynolds_christopher,5.0,2.0
CHRISTOPHER REYNOLDS,ASTR320,reynolds_christopher,5.0,2.0
CHRISTOPHER SEITZ-BROWN,PSYC353,seitz-brown,5.0,1.0
CHRISTOPHER SWIFT,COMM107,swift,2.5,4.0
CHRISTOPHER SWIFT,COMM200,swift,3.0,3.0
CHRISTOPHER WALSH,PLSC100,walsh_christopher,5.0,1.0
CHRISTOPHER WALSH,PLSC275,walsh_christopher,5.0,1.0
CINDY DRISCOLL,ANSC252,driscoll,4.666666666666667,6.0
CIRO PINTO-COELHO,HACS100,pinto-coelho_ciro,2.0,3.0
CLAIRE DUNNING,PLCY213,dunning_claire,5.0,2.0
CLARE LYONS,HIST289N,lyons_clare,2.6666666666666665,3.0
CLARE LYONS,HIST428W,lyons_clare,5.0,1.0
CLARE LYONS,HIST213,lyons_clare,5.0,1.0
CLARE PARSONS,ENGL394,parsons,4.0,12.0
CLARENCE WESLEY,BMGT467,wesley,4.0,1.0
CLARENCE WESLEY,BMGT495,wesley,2.4285714285714284,7.0
CLAUDIA DONNELLY,CPBE100,donnelly,5.0,1.0
CLIFF BAKALIAN,CMSC250,bakalian,3.019230769230769,52.0
CLIFF BAKALIAN,CMSC330,bakalian,3.0526315789473686,19.0
CLYDE KRUSKAL,CMSC250,kruskal,2.8,5.0
CLYDE KRUSKAL,CMSC250H,kruskal,5.0,2.0
CLYDE KRUSKAL,CMSC351,kruskal,2.5714285714285716,49.0
CLYDE KRUSKAL,CMSC451,kruskal,3.25,12.0
CODY GOMEZ,PHIL344,gomez_cody,4.0,2.0
COLENSO SPEER,BSCI440,speer_colenso,4.285714285714286,7.0
COLLEEN FARMER,HONR289N,farmer,5.0,1.0
COLLEEN HO,HIST111,ho_colleen,4.333333333333333,6.0
COLLEEN HO,HIST319R,ho_colleen,4.0,3.0
COLLEEN KASE,PSYC334,kase,5.0,1.0
COLLEEN TERPOS,MATH003,terpos,2.3333333333333335,6.0
COLLEEN VACELET,LARC160,vacelet,3.0,2.0
COLMAN MCCARTHY,HONR228T,mccarthy,4.6,10.0
COLMAN MCCARTHY,HONR359B,mccarthy,4.857142857142857,7.0
CONNOR WATKINS,ENGL101,watkins,4.0,1.0
CONNY SIGEL,GVPT306,sigel,2.0,1.0
CONNY SIGEL,GVPT417,sigel,5.0,1.0
CONSTANCE FORD,JOUR201,ford_constance,1.0,1.0
CONSTANCE FORD,JOUR455,ford_constance,1.5,2.0
CORTNEY FISHER,CCJS230,fisher_cortney,2.5,2.0
CORTNEY FISHER,CCJS360,fisher_cortney,4.1,10.0
CORTNEY FISHER,CCJS451,fisher_cortney,2.0,1.0
COURTNEY DAHLKE,HIST328X,dahlke,4.0,1.0
COURTNEY DOUGLASS,INST201,douglass,1.3333333333333333,12.0
COURTNEY DOUGLASS,INST352,douglass,1.3333333333333333,3.0
CRAIG POTTER,MUSC229U,potter,5.0,1.0
CRAIG SCHLENOFF,MATH140,schlenoff,4.9411764705882355,17.0
CRYSTAL STONE,COMM107,stone_crystal,5.0,3.0
CURTIS GRIMM,BMGT370,grimm_curtis,5.0,1.0
CURTIS GRIMM,HONR288N,grimm_curtis,5.0,1.0
CY KEENER,ARTT200,keener,5.0,1.0
CY KEENER,ARTT479A,keener,1.0,1.0
CY KEENER,IMDM150,keener,5.0,1.0
CYRAH WARD,DANC200,ward_cyrah,5.0,1.0
DALE HAMPLE,COMM435,hample,1.0,1.0
DALE HAMPLE,COMM436,hample,1.0,1.0
DALE JOHNSON,AREC306,johnson_dale,3.0,2.0
DALE JOHNSON,AREC435,johnson_dale,5.0,1.0
DAMIEN HAGEN,LGBT200,hagen_damien,5.0,1.0
DAMIEN HAGEN,WGSS200,hagen_damien,5.0,1.0
DAMIEN PFISTER,COMM450,pfister,5.0,1.0
DAN MOLLER,PHIL100,moller,3.5714285714285716,7.0
DANA DACHMAN-SOLED,MATH456,dachman-soled,3.0,1.0
DANA FISHER,HNUH248V,fisher_dana,2.0,1.0
DANA FISHER,HONR249D,fisher_dana,2.0,1.0
DANA GROSSER-CLARKSON,MATH470,grosser-clarkson,5.0,3.0
DANA NAU,CMSC421,nau_dana,2.7142857142857144,7.0
DANA NAU,CMSC474,nau_dana,2.0,1.0
DANA NAU,CMSC722,nau_dana,1.0,2.0
DANIEL ABADI,CMSC424,abadi_daniel,3.5,2.0
DANIEL ABADI,CMSC624,abadi_daniel,5.0,3.0
DANIEL BLAIR,PHIL100,blair,5.0,1.0
DANIEL BLAIR,PHIL140,blair,4.666666666666667,3.0
DANIEL BLAIR,PHIL203,blair,3.2222222222222223,9.0
DANIEL BLAIR,PHIL309K,blair,5.0,1.0
DANIEL BLAIR,PHIL318B,blair,5.0,1.0
DANIEL BLAIR,PHPE308B,blair,1.0,1.0
DANIEL FALVEY,CHEM241,falvey,4.529411764705882,17.0
DANIEL FALVEY,CHEM231,falvey,1.0,1.0
DANIEL FALVEY,CHEM237,falvey,5.0,2.0
DANIEL FOSTER,COMM107,foster_daniel,4.0,8.0
DANIEL GOTTESMAN,CMSC456,gottesman,1.7777777777777777,9.0
DANIEL GOTTESMAN,MATH456,gottesman,1.0,1.0
DANIEL GREENE,HDCC106,greene_daniel,5.0,1.0
DANIEL GREENE,INST204,greene_daniel,4.5,4.0
DANIEL GREENE,INST466,greene_daniel,1.0,1.0
DANIEL GRUNER,BSCI361,gruner,4.0,3.0
DANIEL KASON,ENGL101,kason_daniel,3.0,1.0
DANIEL KAUFMAN,MATH141,kaufman_daniel,5.0,1.0
DANIEL LATHROP,PHYS275,lathrop,4.5,2.0
DANIEL QUIMBY,ENGL101,quimby_daniel,3.0,1.0
DANIEL QUIMBY,ENGL101X,quimby_daniel,4.333333333333333,3.0
DANIEL RECK,ECON454,reck_daniel,1.3333333333333333,3.0
DANIEL RICHTER,HIST328R,richter_daniel,4.5,2.0
DANIEL RICHTER,HIST329B,richter_daniel,5.0,1.0
DANIEL RICHTER,CINE359C,richter_daniel,3.0,2.0
DANIEL RICHTER,FILM359C,richter_daniel,1.0,1.0
DANIEL ROSENTHAL,HONR278D,rosenthal_daniel,5.0,1.0
DANIEL SAALFELD,ENGL393,saalfeld,4.0,10.0
DANIEL SIDMAN,ENGL101,sidman,1.0,1.0
DANIEL SIDMAN,ENGL101S,sidman,3.75,4.0
DANIEL SIDMAN,ENGL398R,sidman,5.0,1.0
DANIEL STEIN,BSCI223,stein_daniel,3.625,8.0
DANIEL STEIN,BSCI283,stein_daniel,2.0,1.0
DANIEL SWANN,SOCY100,swann_daniel,4.0,2.0
DANIEL SWANN,SOCY105,swann_daniel,5.0,1.0
DANIEL VINCENT,ECON200,vincent,4.0,2.0
DANIEL VINCENT,ECON414,vincent,4.0,1.0
DANIEL VINCENT,HONR259L,vincent,3.0,3.0
DANIELLE LAPLACE,WGSS250,laplace,5.0,1.0
DANIELLE PAFE,TLTC333,pafe,5.0,3.0
DANILO ROMERO,ENEE303,romero_danilo,2.5,4.0
DANILO ROMERO,ENEE303H,romero_danilo,2.3333333333333335,3.0
DANILO ROMERO,ENEE313,romero_danilo,3.0,4.0
DANILO ROMERO,ENEE380,romero_danilo,3.6666666666666665,3.0
DANILO ROMERO,ENEE381,romero_danilo,1.0,1.0
DANILO ROMERO,ENEE600,romero_danilo,1.0,1.0
DANUTA HINC,ENGL398R,hinc,5.0,1.0
DARLENE DENNISON,BMGT210,dennison_darlene,5.0,2.0
DARRIAN CARROLL,COMM107,carroll_darrian,4.0,1.0
DARRIAN CARROLL,COMM360,carroll_darrian,5.0,1.0
DARRYLL PINES,ENES181,pines,4.4,5.0
DAUNE O'BRIEN,ENGL391,o'brien_daune,5.0,3.0
DAUNE O'BRIEN,ENGL394,o'brien_daune,2.0,2.0
DAVE LEVIN,CMSC414,levin_dave,4.5,10.0
DAVIANA FRASER,COMM107,fraser_daviana,3.5,2.0
DAVIANA FRASER,COMM360,fraser_daviana,5.0,1.0
DAVID AKIN,ENAE483,akin,3.0,5.0
DAVID AKIN,ENAE484,akin,1.0,7.0
DAVID ANDREWS,KNES287,andrews_david,4.5,10.0
DAVID ASHLEY,BMGT438T,ashley_david,1.0,2.0
DAVID ASHLEY,ENES490H,ashley_david,4.0,1.0
DAVID BIGIO,ENME392,bigio,2.4545454545454546,11.0
DAVID BIGIO,ENME466,bigio,1.3333333333333333,3.0
DAVID BIGIO,ENME489B,bigio,5.0,1.0
DAVID BROOKSHIRE,ENGL101,brookshire,5.0,16.0
DAVID BUEHRLE,PHYS270,buehrle,5.0,2.0
DAVID BUEHRLE,PHYS260,buehrle,2.0,1.0
DAVID BUEHRLE,PHYS161,buehrle,3.433333333333333,30.0
DAVID BUEHRLE,PHYS132,buehrle,4.0,9.0
DAVID BUEHRLE,PHYS131,buehrle,3.3333333333333335,6.0
DAVID BUEHRLE,PHYS122,buehrle,2.0,1.0
DAVID BUEHRLE,PHYS121,buehrle,4.75,4.0
DAVID CROCKER,PUAF201,crocker,3.0,6.0
DAVID FREUND,HIST428T,freund,5.0,1.0
DAVID FUSHMAN,BCHM461,fushman,5.0,1.0
DAVID FUSHMAN,BCHM485,fushman,5.0,1.0
DAVID GORMONG,INAG110,gormong,3.0,13.0
DAVID GRAY,MLAW150,gray_david,5.0,2.0
DAVID HAMILTON,SURV410,hamilton_david,4.0,1.0
DAVID HAMILTON,MATH462,hamilton_david,5.0,1.0
DAVID HAMILTON,MATH411,hamilton_david,4.0,1.0
DAVID HAMILTON,MATH410,hamilton_david,3.8,5.0
DAVID HAMILTON,MATH246H,hamilton_david,2.0,1.0
DAVID HAMILTON,MATH463,hamilton_david,3.5,4.0
DAVID HAMILTON,MATH241H,hamilton_david,1.0,1.0
DAVID HAMILTON,MATH241,hamilton_david,1.4,10.0
DAVID HAMILTON,MATH221,hamilton_david,4.0,2.0
DAVID HAMILTON,MATH141,hamilton_david,2.375,8.0
DAVID HAMILTON,MATH246,hamilton_david,1.7777777777777777,9.0
DAVID HAMILTON,MATH140,hamilton_david,2.5,4.0
DAVID HAWTHORNE,BSCI126,hawthorne,4.555555555555555,9.0
DAVID HORN,CMSC330,van_horn,4.0,3.0
DAVID HORN,CMSC131A,van_horn,5.0,1.0
DAVID HORN,CMSC430,van_horn,4.714285714285714,7.0
DAVID JACOBS,CMSC426,jacobs_david,5.0,1.0
DAVID JACOBS,CMSC427,jacobs_david,5.0,1.0
DAVID JACOBS,CMSC131,jacobs_david,4.0,1.0
DAVID JACOBS,CMSC422,jacobs_david,3.0,4.0
DAVID KAROL,GVPT474H,karol,3.0,1.0
DAVID KAROL,GVPT475,karol,3.0,2.0
DAVID KAROL,GVPT479K,karol,2.0,1.0
DAVID KASS,BMGT340F,kass,5.0,1.0
DAVID KASS,BMGT440,kass,4.7,10.0
DAVID LIGHTMAN,JOUR320,lightman,4.0,1.0
DAVID LOVELL,ENES100,lovell,2.25,8.0
DAVID LOVELL,GEMS102,lovell,1.0,1.0
DAVID LOVELL,ENCE402,lovell,1.0,1.0
DAVID MALMQUIST,BMGT445,malmquist,5.0,1.0
DAVID MARTINEZ,HESP214,martinez_david,5.0,3.0
DAVID MARTINEZ,PSYC341,martinez_david,4.5,4.0
DAVID MITCHELL,CCJS340,mitchell_david,5.0,3.0
DAVID MOUNT,CMSC420,mount_david,4.777777777777778,18.0
DAVID MOUNT,CMSC427,mount_david,5.0,2.0
DAVID MOUNT,CMSC451,mount_david,5.0,1.0
DAVID PAYNE,COMM107,payne_david,2.0,1.0
DAVID PINCUS,MATH141,pincus,4.444444444444445,9.0
DAVID SALEM,CCJS234,salem_david,2.3333333333333335,3.0
DAVID SALEM,CCJS418D,salem_david,5.0,1.0
DAVID SARTORIUS,HIST250,sartorius,3.25,4.0
DAVID SARTORIUS,HIST339A,sartorius,1.0,3.0
DAVID SARTORIUS,HIST473,sartorius,3.0,2.0
DAVID SEKORA,CMSC250,sekora,2.6666666666666665,3.0
DAVID SICILIA,HIST136,sicilia,4.25,4.0
DAVID SIMON,ENGL478A,simon_david,5.0,1.0
